20170828,28-08-2017,28,08,2017,17.036,17.494
20170829,29-08-2017,29,08,2017,17.183,17.645
20170830,30-08-2017,30,08,2017,17.2,17.664
20170831,31-08-2017,31,08,2017,17.142,17.605
20170901,01-09-2017,01,09,2017,17.062,17.51
20170904,04-09-2017,04,09,2017,17.08,17.545
20170905,05-09-2017,05,09,2017,17.075,17.54
20170906,06-09-2017,06,09,2017,17.029,17.494
20170907,07-09-2017,07,09,2017,17.024,17.486
20170908,08-09-2017,08,09,2017,17.022,17.483
20170911,11-09-2017,11,09,2017,16.996,17.459
20170912,12-09-2017,12,09,2017,16.915,17.374
20170913,13-09-2017,13,09,2017,16.891,17.343
20170914,14-09-2017,14,09,2017,16.83,17.286
20170915,15-09-2017,15,09,2017,16.808,17.273
20170918,18-09-2017,18,09,2017,16.897,17.36
20170919,19-09-2017,19,09,2017,16.957,17.422
20170920,20-09-2017,20,09,2017,16.967,17.421
20170921,21-09-2017,21,09,2017,17.104,17.564
20170922,22-09-2017,22,09,2017,17.126,17.589
20170925,25-09-2017,25,09,2017,17.292,17.757
20170926,26-09-2017,26,09,2017,17.384,17.849
20170927,27-09-2017,27,09,2017,17.366,17.829
20170928,28-09-2017,28,09,2017,17.324,17.786
20170929,29-09-2017,29,09,2017,17.139,17.597
20171002,02-10-2017,02,10,2017,17.222,17.687
20171003,03-10-2017,03,10,2017,17.255,17.72
20171004,04-10-2017,04,10,2017,17.175,17.639
20171005,05-10-2017,05,10,2017,17.198,17.661
20171006,06-10-2017,06,10,2017,17.297,17.76
20171009,09-10-2017,09,10,2017,17.306,17.769
20171010,10-10-2017,10,10,2017,17.264,17.725
20171011,11-10-2017,11,10,2017,17.259,17.723
20171012,12-10-2017,12,10,2017,17.256,17.731
20171013,13-10-2017,13,10,2017,17.18,17.645
20171017,17-10-2017,17,10,2017,17.179,17.641
20171018,18-10-2017,18,10,2017,17.162,17.626
20171019,19-10-2017,19,10,2017,17.258,17.723
20171020,20-10-2017,20,10,2017,17.275,17.74
20171023,23-10-2017,23,10,2017,17.205,17.667
20171024,24-10-2017,24,10,2017,17.308,17.772
20171025,25-10-2017,25,10,2017,17.292,17.757
20171026,26-10-2017,26,10,2017,17.435,17.901
20171027,27-10-2017,27,10,2017,17.466,17.928
20171030,30-10-2017,30,10,2017,17.496,17.961
20171031,31-10-2017,31,10,2017,17.466,17.933
20171101,01-11-2017,01,11,2017,17.375,17.925
20171102,02-11-2017,02,11,2017,17.365,17.83
20171103,03-11-2017,03,11,2017,17.43,17.89
20171107,07-11-2017,07,11,2017,17.464,17.928
20171108,08-11-2017,08,11,2017,17.373,17.834
20171109,09-11-2017,09,11,2017,17.339,17.803
20171110,10-11-2017,10,11,2017,17.327,17.791
20171113,13-11-2017,13,11,2017,17.329,17.796
20171114,14-11-2017,14,11,2017,17.29,17.752
20171115,15-11-2017,15,11,2017,17.33,17.79
20171116,16-11-2017,16,11,2017,17.321,17.783
20171117,17-11-2017,17,11,2017,17.313,17.771
20171121,21-11-2017,21,11,2017,17.315,17.782
20171122,22-11-2017,22,11,2017,17.264,17.726
20171123,23-11-2017,23,11,2017,17.257,17.711
20171124,24-11-2017,24,11,2017,17.196,17.66
20171127,27-11-2017,27,11,2017,17.145,17.606
20171128,28-11-2017,28,11,2017,17.164,17.632
20171129,29-11-2017,29,11,2017,17.231,17.695
20171130,30-11-2017,30,11,2017,17.162,17.629
20171201,01-12-2017,01,12,2017,17.083,17.548
20171204,04-12-2017,04,12,2017,17.146,17.606
20171205,05-12-2017,05,12,2017,17.159,17.627
20171206,06-12-2017,06,12,2017,17.13,17.598
20171207,07-12-2017,07,12,2017,17.137,17.604
20171211,11-12-2017,11,12,2017,17.098,17.564
20171212,12-12-2017,12,12,2017,17.194,17.662
20171213,13-12-2017,13,12,2017,17.174,17.641
20171214,14-12-2017,14,12,2017,17.231,17.696
20171215,15-12-2017,15,12,2017,17.344,17.808
20171218,18-12-2017,18,12,2017,17.403,17.869
20171219,19-12-2017,19,12,2017,17.481,17.95
20171220,20-12-2017,20,12,2017,17.561,18.024
20171221,21-12-2017,21,12,2017,17.75,18.218
20171222,22-12-2017,22,12,2017,17.844,18.332
20171226,26-12-2017,26,12,2017,18.117,18.607
20171227,27-12-2017,27,12,2017,18.285,18.781
20171228,28-12-2017,28,12,2017,18.96,19.46
20171229,29-12-2017,29,12,2017,18.417,18.921
20180102,02-01-2018,02,01,2018,18.234,18.739
20180103,03-01-2018,03,01,2018,18.272,18.776
20180104,04-01-2018,04,01,2018,18.452,18.957
20180105,05-01-2018,05,01,2018,18.711,19.209
20180108,08-01-2018,08,01,2018,18.843,19.338
20180109,09-01-2018,09,01,2018,18.787,19.287
20180110,10-01-2018,10,01,2018,18.46,18.96
20180111,11-01-2018,11,01,2018,18.494,18.994
20180112,12-01-2018,12,01,2018,18.506,19.006
20180115,15-01-2018,15,01,2018,18.55,19.05
20180116,16-01-2018,16,01,2018,18.69,19.19
20180117,17-01-2018,17,01,2018,18.696,19.195
20180118,18-01-2018,18,01,2018,18.646,19.146
20180119,19-01-2018,19,01,2018,18.789,19.29
20180122,22-01-2018,22,01,2018,18.924,19.424
20180123,23-01-2018,23,01,2018,19.154,19.661
20180124,24-01-2018,24,01,2018,19.429,19.929
20180125,25-01-2018,25,01,2018,19.348,19.854
20180126,26-01-2018,26,01,2018,19.334,19.847
20180129,29-01-2018,29,01,2018,19.365,19.878
20180130,30-01-2018,30,01,2018,19.384,19.897
20180131,31-01-2018,31,01,2018,19.421,19.934
