indice_tiempo,cer_diario,uva_diario,uvi_diario,fecha_num,compra_usd,venta_usd,venta_usd_65
2017-04-13,7.2305,18.24,18.98,20170413,15.083,15.504,25.5816
2017-04-14,7.2364,18.24,18.98,20170414,15.083,15.504,25.5816
2017-04-15,7.2422,18.24,18.98,20170415,15.083,15.504,25.5816
2017-04-16,7.2479,18.24,18.98,20170416,15.083,15.504,25.5816
2017-04-17,7.2536,18.24,18.98,20170417,15.083,15.504,25.5816
2017-04-18,7.2594,18.32,19.02,20170418,15.129,15.554,25.6641
2017-04-19,7.2651,18.33,19.03,20170419,15.297,15.718,25.9347
2017-04-20,7.2708,18.35,19.03,20170420,15.273,15.695,25.89675
2017-04-21,7.2765,18.36,19.04,20170421,15.294,15.716,25.9314
2017-04-22,7.2823,18.38,19.05,20170422,15.303,15.726,25.9479
2017-04-23,7.288,18.38,19.05,20170423,15.303,15.726,25.9479
2017-04-24,7.2937,18.38,19.05,20170424,15.303,15.726,25.9479
2017-04-25,7.2995,18.42,19.07,20170425,15.303,15.726,25.9479
2017-04-26,7.3052,18.43,19.07,20170426,15.33,15.75,25.9875
2017-04-27,7.311,18.45,19.08,20170427,15.314,15.735,25.96275
2017-04-28,7.3168,18.46,19.09,20170428,15.293,15.719,25.93635
2017-04-29,7.3225,18.48,19.09,20170429,15.188,15.611,25.75815
2017-04-30,7.3283,18.48,19.09,20170430,15.188,15.611,25.75815
2017-05-01,7.3341,18.48,19.09,20170501,15.188,15.611,25.75815
2017-05-02,7.3398,18.48,19.09,20170502,15.188,15.611,25.75815
2017-05-03,7.3456,18.54,19.12,20170503,15.159,15.575,25.69875
2017-05-04,7.3514,18.55,19.12,20170504,15.222,15.644,25.8126
2017-05-05,7.3572,18.56,19.13,20170505,15.223,15.646,25.8159
2017-05-06,7.363,18.58,19.14,20170506,15.276,15.702,25.9083
2017-05-07,7.3688,18.58,19.14,20170507,15.276,15.702,25.9083
2017-05-08,7.3746,18.58,19.14,20170508,15.276,15.702,25.9083
2017-05-09,7.3804,18.62,19.16,20170509,15.416,15.837,26.13105
2017-05-10,7.3862,18.64,19.16,20170510,15.407,15.83,26.1195
2017-05-11,7.3921,18.65,19.17,20170511,15.327,15.75,25.9875
2017-05-12,7.3979,18.67,19.18,20170512,15.308,15.732,25.9578
2017-05-13,7.4037,18.68,19.18,20170513,15.367,15.789,26.05185
2017-05-14,7.4095,18.68,19.18,20170514,15.367,15.789,26.05185
2017-05-15,7.4154,18.68,19.18,20170515,15.367,15.789,26.05185
2017-05-16,7.4215,18.73,19.2,20170516,15.462,15.89,26.2185
2017-05-17,7.4276,18.74,19.21,20170517,15.478,15.904,26.2416
2017-05-18,7.4337,18.76,19.22,20170518,15.84,16.27,26.8455
2017-05-19,7.4398,18.77,19.22,20170519,15.8,16.222,26.7663
2017-05-20,7.4459,18.79,19.23,20170520,15.983,16.407,27.07155
2017-05-21,7.452,18.79,19.23,20170521,15.983,16.407,27.07155
2017-05-22,7.4581,18.79,19.23,20170522,15.983,16.407,27.07155
2017-05-23,7.4642,18.83,19.32,20170523,15.926,16.341,26.96265
2017-05-24,7.4703,18.85,19.36,20170524,15.916,16.339,26.95935
2017-05-25,7.4765,18.87,19.39,20170525,15.872,16.295,26.88675
2017-05-26,7.4826,18.87,19.39,20170526,15.872,16.295,26.88675
2017-05-27,7.4888,18.9,19.45,20170527,15.868,16.291,26.88015
2017-05-28,7.4949,18.9,19.45,20170528,15.868,16.291,26.88015
2017-05-29,7.5011,18.9,19.45,20170529,15.868,16.291,26.88015
2017-05-30,7.5072,18.94,19.55,20170530,15.947,16.37,27.0105
2017-05-31,7.5134,18.96,19.58,20170531,15.955,16.377,27.02205
2017-06-01,7.5195,18.97,19.61,20170601,15.889,16.316,26.9214
2017-06-02,7.5257,18.99,19.64,20170602,15.874,16.302,26.8983
2017-06-03,7.5319,19,19.68,20170603,15.876,16.297,26.89005
2017-06-04,7.5381,19,19.68,20170604,15.876,16.297,26.89005
2017-06-05,7.5443,19,19.68,20170605,15.876,16.297,26.89005
2017-06-06,7.5505,19.05,19.77,20170606,15.852,16.271,26.84715
2017-06-07,7.5567,19.07,19.81,20170607,15.848,16.268,26.8422
2017-06-08,7.5629,19.08,19.84,20170608,15.793,16.213,26.75145
2017-06-09,7.5691,19.1,19.87,20170609,15.744,16.165,26.67225
2017-06-10,7.5753,19.11,19.9,20170610,15.757,16.177,26.69205
2017-06-11,7.5815,19.11,19.9,20170611,15.757,16.177,26.69205
2017-06-12,7.5877,19.11,19.9,20170612,15.757,16.177,26.69205
2017-06-13,7.594,19.16,20,20170613,15.747,16.168,26.6772
2017-06-14,7.6002,19.18,20.04,20170614,15.71,16.13,26.6145
2017-06-15,7.6064,19.19,20.07,20170615,15.78,16.2,26.73
2017-06-16,7.6098,19.21,20.1,20170616,15.869,16.289,26.87685
2017-06-17,7.6132,19.22,20.14,20170617,15.969,16.391,27.04515
2017-06-18,7.6165,19.22,20.14,20170618,15.969,16.391,27.04515
2017-06-19,7.6199,19.22,20.14,20170619,15.969,16.391,27.04515
2017-06-20,7.6233,19.24,20.23,20170620,16.097,16.53,27.2745
2017-06-21,7.6266,19.24,20.23,20170621,16.097,16.53,27.2745
2017-06-22,7.63,19.26,20.25,20170622,16.009,16.442,27.1293
2017-06-23,7.6334,19.27,20.26,20170623,15.985,16.42,27.093
2017-06-24,7.6367,19.28,20.26,20170624,16.118,16.546,27.3009
2017-06-25,7.6401,19.28,20.26,20170625,16.118,16.546,27.3009
2017-06-26,7.6435,19.28,20.26,20170626,16.118,16.546,27.3009
2017-06-27,7.6469,19.3,20.28,20170627,16.23,16.663,27.49395
2017-06-28,7.6503,19.31,20.29,20170628,16.247,16.676,27.5154
2017-06-29,7.6536,19.32,20.3,20170629,16.318,16.751,27.63915
2017-06-30,7.657,19.33,20.3,20170630,16.448,16.877,27.84705
2017-07-01,7.6604,19.34,20.31,20170701,16.617,17.057,28.14405
2017-07-02,7.6638,19.34,20.31,20170702,16.617,17.057,28.14405
2017-07-03,7.6672,19.34,20.31,20170703,16.617,17.057,28.14405
2017-07-04,7.6706,19.36,20.33,20170704,16.739,17.181,28.34865
2017-07-05,7.6739,19.37,20.34,20170705,16.955,17.399,28.70835
2017-07-06,7.6773,19.38,20.35,20170706,16.915,17.379,28.67535
2017-07-07,7.6807,19.39,20.35,20170707,16.828,17.292,28.5318
2017-07-08,7.6841,19.4,20.36,20170708,16.816,17.28,28.512
2017-07-09,7.6875,19.4,20.36,20170709,16.816,17.28,28.512
2017-07-10,7.6909,19.4,20.36,20170710,16.816,17.28,28.512
2017-07-11,7.6943,19.42,20.38,20170711,16.839,17.3,28.545
2017-07-12,7.6977,19.43,20.39,20170712,16.79,17.258,28.4757
2017-07-13,7.7011,19.44,20.39,20170713,16.802,17.259,28.47735
2017-07-14,7.7045,19.45,20.4,20170714,16.674,17.135,28.27275
2017-07-15,7.7079,19.46,20.41,20170715,16.733,17.193,28.36845
2017-07-16,7.7108,19.46,20.41,20170716,16.733,17.193,28.36845
2017-07-17,7.7137,19.46,20.41,20170717,16.733,17.193,28.36845
2017-07-18,7.7166,19.48,20.43,20170718,16.934,17.391,28.69515
2017-07-19,7.7194,19.49,20.44,20170719,17.007,17.457,28.80405
2017-07-20,7.7223,19.49,20.44,20170720,16.994,17.458,28.8057
2017-07-21,7.7252,19.5,20.45,20170721,17.2,17.659,29.13735
2017-07-22,7.7281,19.51,20.45,20170722,17.257,17.714,29.2281
2017-07-23,7.7309,19.51,20.45,20170723,17.257,17.714,29.2281
2017-07-24,7.7338,19.51,20.45,20170724,17.257,17.714,29.2281
2017-07-25,7.7367,19.53,20.46,20170725,17.243,17.662,29.1423
2017-07-26,7.7396,19.54,20.47,20170726,17.308,17.763,29.30895
2017-07-27,7.7425,19.55,20.47,20170727,17.404,17.861,29.47065
2017-07-28,7.7454,19.55,20.47,20170728,17.551,18.01,29.7165
2017-07-29,7.7482,19.56,20.48,20170729,17.48,17.937,29.59605
2017-07-30,7.7511,19.56,20.48,20170730,17.48,17.937,29.59605
2017-07-31,7.754,19.56,20.48,20170731,17.48,17.937,29.59605
2017-08-01,7.7569,19.58,20.49,20170801,17.404,17.867,29.48055
2017-08-02,7.7598,19.59,20.49,20170802,17.389,17.858,29.4657
2017-08-03,7.7627,19.6,20.5,20170803,17.473,17.936,29.5944
2017-08-04,7.7656,19.6,20.5,20170804,17.475,17.938,29.5977
2017-08-05,7.7685,19.61,20.5,20170805,17.509,17.972,29.6538
2017-08-06,7.7714,19.61,20.5,20170806,17.509,17.972,29.6538
2017-08-07,7.7743,19.61,20.5,20170807,17.509,17.972,29.6538
2017-08-08,7.7772,19.63,20.52,20170808,17.512,17.975,29.65875
2017-08-09,7.7801,19.64,20.52,20170809,17.531,17.989,29.68185
2017-08-10,7.783,19.65,20.52,20170810,17.524,17.987,29.67855
2017-08-11,7.7859,19.65,20.53,20170811,17.524,17.987,29.67855
2017-08-12,7.7888,19.66,20.53,20170812,17.014,17.468,28.8222
2017-08-13,7.7917,19.66,20.53,20170813,17.014,17.468,28.8222
2017-08-14,7.7946,19.66,20.53,20170814,17.014,17.468,28.8222
2017-08-15,7.7975,19.68,20.54,20170815,16.894,17.351,28.62915
2017-08-16,7.8017,19.69,20.55,20170816,17.012,17.474,28.8321
2017-08-17,7.8059,19.7,20.55,20170817,17.158,17.621,29.07465
2017-08-18,7.8101,19.71,20.55,20170818,17.101,17.565,28.98225
2017-08-19,7.8143,19.72,20.56,20170819,17.035,17.499,28.87335
2017-08-20,7.8185,19.72,20.56,20170820,17.035,17.499,28.87335
2017-08-21,7.8227,19.72,20.56,20170821,17.035,17.499,28.87335
2017-08-22,7.827,19.72,20.56,20170822,17.035,17.499,28.87335
2017-08-23,7.8312,19.77,20.66,20170823,17.046,17.507,28.88655
2017-08-24,7.8354,19.78,20.69,20170824,17.003,17.463,28.81395
2017-08-25,7.8396,19.79,20.72,20170825,17.022,17.485,28.85025
2017-08-26,7.8438,19.8,20.75,20170826,17.036,17.494,28.8651
2017-08-27,7.8481,19.8,20.75,20170827,17.036,17.494,28.8651
2017-08-28,7.8523,19.8,20.75,20170828,17.036,17.494,28.8651
2017-08-29,7.8565,19.83,20.85,20170829,17.183,17.645,29.11425
2017-08-30,7.8608,19.84,20.88,20170830,17.2,17.664,29.1456
2017-08-31,7.865,19.85,20.91,20170831,17.142,17.605,29.04825
2017-09-01,7.8692,19.86,20.94,20170901,17.062,17.51,28.8915
2017-09-02,7.8735,19.87,20.98,20170902,17.08,17.545,28.94925
2017-09-03,7.8777,19.87,20.98,20170903,17.08,17.545,28.94925
2017-09-04,7.882,19.87,20.98,20170904,17.08,17.545,28.94925
2017-09-05,7.8862,19.9,21.07,20170905,17.075,17.54,28.941
2017-09-06,7.8905,19.92,21.11,20170906,17.029,17.494,28.8651
2017-09-07,7.8947,19.93,21.14,20170907,17.024,17.486,28.8519
2017-09-08,7.899,19.94,21.17,20170908,17.022,17.483,28.84695
2017-09-09,7.9032,19.95,21.2,20170909,16.996,17.459,28.80735
2017-09-10,7.9075,19.95,21.2,20170910,16.996,17.459,28.80735
2017-09-11,7.9118,19.95,21.2,20170911,16.996,17.459,28.80735
2017-09-12,7.916,19.98,21.3,20170912,16.915,17.374,28.6671
2017-09-13,7.9203,19.99,21.34,20170913,16.891,17.343,28.61595
2017-09-14,7.9246,20,21.37,20170914,16.83,17.286,28.5219
2017-09-15,7.9288,20.01,21.4,20170915,16.808,17.273,28.50045
2017-09-16,7.9326,20.02,21.43,20170916,16.897,17.36,28.644
2017-09-17,7.9364,20.02,21.43,20170917,16.897,17.36,28.644
2017-09-18,7.9401,20.02,21.43,20170918,16.897,17.36,28.644
2017-09-19,7.9439,20.05,21.53,20170919,16.957,17.422,28.7463
2017-09-20,7.9476,20.06,21.57,20170920,16.967,17.421,28.74465
2017-09-21,7.9514,20.07,21.57,20170921,17.104,17.564,28.9806
2017-09-22,7.9552,20.08,21.57,20170922,17.126,17.589,29.02185
2017-09-23,7.9589,20.09,21.57,20170923,17.292,17.757,29.29905
2017-09-24,7.9627,20.09,21.57,20170924,17.292,17.757,29.29905
2017-09-25,7.9665,20.09,21.57,20170925,17.292,17.757,29.29905
2017-09-26,7.9702,20.12,21.57,20170926,17.384,17.849,29.45085
2017-09-27,7.974,20.13,21.57,20170927,17.366,17.829,29.41785
2017-09-28,7.9778,20.14,21.57,20170928,17.324,17.786,29.3469
2017-09-29,7.9816,20.15,21.57,20170929,17.139,17.597,29.03505
2017-09-30,7.9854,20.16,21.58,20170930,17.222,17.687,29.18355
2017-10-01,7.9891,20.16,21.58,20171001,17.222,17.687,29.18355
2017-10-02,7.9929,20.16,21.58,20171002,17.222,17.687,29.18355
2017-10-03,7.9967,20.18,21.58,20171003,17.255,17.72,29.238
2017-10-04,8.0005,20.19,21.58,20171004,17.175,17.639,29.10435
2017-10-05,8.0043,20.2,21.58,20171005,17.198,17.661,29.14065
2017-10-06,8.0081,20.21,21.58,20171006,17.297,17.76,29.304
2017-10-07,8.0119,20.22,21.58,20171007,17.306,17.769,29.31885
2017-10-08,8.0157,20.22,21.58,20171008,17.306,17.769,29.31885
2017-10-09,8.0195,20.22,21.58,20171009,17.306,17.769,29.31885
2017-10-10,8.0233,20.22,21.58,20171010,17.264,17.725,29.24625
2017-10-11,8.0271,20.26,21.58,20171011,17.259,17.723,29.24295
2017-10-12,8.0309,20.27,21.59,20171012,17.256,17.731,29.25615
2017-10-13,8.0347,20.28,21.59,20171013,17.18,17.645,29.11425
2017-10-14,8.0385,20.29,21.59,20171014,17.179,17.641,29.10765
2017-10-15,8.0423,20.29,21.59,20171015,17.179,17.641,29.10765
2017-10-16,8.0472,20.29,21.59,20171016,17.179,17.641,29.10765
2017-10-17,8.0522,20.32,21.59,20171017,17.179,17.641,29.10765
2017-10-18,8.0572,20.33,21.59,20171018,17.162,17.626,29.0829
2017-10-19,8.0621,20.35,21.59,20171019,17.258,17.723,29.24295
2017-10-20,8.0671,20.36,21.59,20171020,17.275,17.74,29.271
2017-10-21,8.0721,20.37,21.6,20171021,17.205,17.667,29.15055
2017-10-22,8.0771,20.37,21.6,20171022,17.205,17.667,29.15055
2017-10-23,8.0821,20.37,21.6,20171023,17.205,17.667,29.15055
2017-10-24,8.087,20.41,21.62,20171024,17.308,17.772,29.3238
2017-10-25,8.092,20.42,21.63,20171025,17.292,17.757,29.29905
2017-10-26,8.097,20.44,21.64,20171026,17.435,17.901,29.53665
2017-10-27,8.102,20.45,21.65,20171027,17.466,17.928,29.5812
2017-10-28,8.107,20.46,21.65,20171028,17.496,17.961,29.63565
2017-10-29,8.112,20.46,21.65,20171029,17.496,17.961,29.63565
2017-10-30,8.117,20.46,21.65,20171030,17.496,17.961,29.63565
2017-10-31,8.122,20.5,21.68,20171031,17.466,17.933,29.58945
2017-11-01,8.12704014567535,20.51,21.68,20171101,17.375,17.925,29.57625
2017-11-02,8.13205377594774,20.52,21.69,20171102,17.365,17.83,29.4195
2017-11-03,8.13707049916517,20.54,21.7,20171103,17.43,17.89,29.5185
2017-11-04,8.1420903172357,20.55,21.71,20171104,17.464,17.928,29.5812
2017-11-05,8.14711323206857,20.55,21.71,20171105,17.464,17.928,29.5812
2017-11-06,8.15213924557419,20.55,21.71,20171106,17.464,17.928,29.5812
2017-11-07,8.15716835966416,20.55,21.71,20171107,17.464,17.928,29.5812
2017-11-08,8.16220057625124,20.6,21.74,20171108,17.373,17.834,29.4261
2017-11-09,8.1672358972494,20.61,21.74,20171109,17.339,17.803,29.37495
2017-11-10,8.17227432457377,20.62,21.75,20171110,17.327,17.791,29.35515
2017-11-11,8.17731586014066,20.64,21.76,20171111,17.329,17.796,29.3634
2017-11-12,8.18236050586757,20.64,21.76,20171112,17.329,17.796,29.3634
2017-11-13,8.18740826367318,20.64,21.76,20171113,17.329,17.796,29.3634
2017-11-14,8.19245913547735,20.68,21.78,20171114,17.29,17.752,29.2908
2017-11-15,8.19751312320113,20.69,21.79,20171115,17.33,17.79,29.3535
2017-11-16,8.20166189178696,20.7,21.8,20171116,17.321,17.783,29.34195
2017-11-17,8.20581276006821,20.71,21.8,20171117,17.313,17.771,29.32215
2017-11-18,8.20996572910754,20.72,21.81,20171118,17.315,17.782,29.3403
2017-11-19,8.21412079996815,20.72,21.81,20171119,17.315,17.782,29.3403
2017-11-20,8.21827797371377,20.72,21.81,20171120,17.315,17.782,29.3403
2017-11-21,8.22243725140867,20.72,21.81,20171121,17.315,17.782,29.3403
2017-11-22,8.22659863411765,20.76,21.84,20171122,17.264,17.726,29.2479
2017-11-23,8.23076212290608,20.77,21.85,20171123,17.257,17.711,29.22315
2017-11-24,8.23492771883984,20.79,21.85,20171124,17.196,17.66,29.139
2017-11-25,8.23909542298536,20.8,21.86,20171125,17.145,17.606,29.0499
2017-11-26,8.2432652364096,20.8,21.86,20171126,17.145,17.606,29.0499
2017-11-27,8.24743716018008,20.8,21.86,20171127,17.145,17.606,29.0499
2017-11-28,8.25161119536484,20.83,21.88,20171128,17.164,17.632,29.0928
2017-11-29,8.25578734303247,20.84,21.89,20171129,17.231,17.695,29.19675
2017-11-30,8.26,20.85,21.89,20171130,17.162,17.629,29.08785
2017-12-01,8.2641,20.86,21.9,20171201,17.083,17.548,28.9542
2017-12-02,8.2683,20.87,21.91,20171202,17.146,17.606,29.0499
2017-12-03,8.2725,20.87,21.91,20171203,17.146,17.606,29.0499
2017-12-04,8.2767,20.87,21.91,20171204,17.146,17.606,29.0499
2017-12-05,8.2809,20.9,21.93,20171205,17.159,17.627,29.08455
2017-12-06,8.2851,20.91,21.93,20171206,17.13,17.598,29.0367
2017-12-07,8.2893,20.92,21.94,20171207,17.137,17.604,29.0466
2017-12-08,8.2935,20.93,21.94,20171208,17.098,17.564,28.9806
2017-12-09,8.2977,20.93,21.94,20171209,17.098,17.564,28.9806
2017-12-10,8.3019,20.93,21.94,20171210,17.098,17.564,28.9806
2017-12-11,8.3061,20.93,21.94,20171211,17.098,17.564,28.9806
2017-12-12,8.3103,20.98,21.97,20171212,17.194,17.662,29.1423
2017-12-13,8.3145,20.99,21.98,20171213,17.174,17.641,29.10765
2017-12-14,8.3187,21,21.98,20171214,17.231,17.696,29.1984
2017-12-15,8.3229,21.01,21.99,20171215,17.344,17.808,29.3832
2017-12-16,8.3267,21.02,22,20171216,17.403,17.869,29.48385
2017-12-17,8.3305,21.02,22,20171217,17.403,17.869,29.48385
2017-12-18,8.3344,21.02,22,20171218,17.403,17.869,29.48385
2017-12-19,8.3382,21.05,22.02,20171219,17.481,17.95,29.6175
2017-12-20,8.342,21.06,22.02,20171220,17.561,18.024,29.7396
2017-12-21,8.3459,21.07,22.03,20171221,17.75,18.218,30.0597
2017-12-22,8.3497,21.08,22.03,20171222,17.844,18.332,30.2478
2017-12-23,8.3535,21.09,22.04,20171223,18.117,18.607,30.70155
2017-12-24,8.3574,21.09,22.04,20171224,18.117,18.607,30.70155
2017-12-25,8.3612,21.09,22.04,20171225,18.117,18.607,30.70155
2017-12-26,8.3651,21.09,22.04,20171226,18.117,18.607,30.70155
2017-12-27,8.3689,21.12,22.06,20171227,18.285,18.781,30.98865
2017-12-28,8.3728,21.13,22.07,20171228,18.96,19.46,32.109
2017-12-29,8.37661049550943,21.14,22.07,20171229,18.417,18.921,31.21965
2017-12-30,8.38046063662894,21.15,22.08,20171230,18.234,18.739,30.91935
2017-12-31,8.38431254738865,21.15,22.08,20171231,18.234,18.739,30.91935
2018-01-01,8.38816622860193,21.15,22.08,20180101,18.234,18.739,30.91935
2018-01-02,8.39202168108255,21.15,22.08,20180102,18.234,18.739,30.91935
2018-01-03,8.39587890564462,21.19,22.1,20180103,18.272,18.776,30.9804
2018-01-04,8.39973790310264,21.2,22.11,20180104,18.452,18.957,31.27905
2018-01-05,8.40359867427151,21.21,22.11,20180105,18.711,19.209,31.69485
2018-01-06,8.40746121996646,21.22,22.12,20180106,18.843,19.338,31.9077
2018-01-07,8.41132554100311,21.22,22.12,20180107,18.843,19.338,31.9077
2018-01-08,8.41519163819748,21.22,22.12,20180108,18.843,19.338,31.9077
2018-01-09,8.41905951236594,21.25,22.13,20180109,18.787,19.287,31.82355
2018-01-10,8.42292916432523,21.26,22.14,20180110,18.46,18.96,31.284
2018-01-11,8.42680059489249,21.27,22.14,20180111,18.494,18.994,31.3401
2018-01-12,8.43067380488521,21.28,22.15,20180112,18.506,19.006,31.3599
2018-01-13,8.43454879512127,21.29,22.15,20180113,18.55,19.05,31.4325
2018-01-14,8.43842556641892,21.29,22.15,20180114,18.55,19.05,31.4325
2018-01-15,8.4423041195968,21.29,22.15,20180115,18.55,19.05,31.4325
2018-01-16,8.45062230625505,21.32,22.17,20180116,18.69,19.19,31.6635
2018-01-17,8.45894868880724,21.34,22.18,20180117,18.696,19.195,31.67175
2018-01-18,8.46728327532879,21.36,22.18,20180118,18.646,19.146,31.5909
2018-01-19,8.47562607390305,21.38,22.19,20180119,18.789,19.29,31.8285
2018-01-20,8.48397709262133,21.4,22.19,20180120,18.924,19.424,32.0496
2018-01-21,8.49233633958294,21.4,22.19,20180121,18.924,19.424,32.0496
2018-01-22,8.50070382289514,21.4,22.19,20180122,18.924,19.424,32.0496
2018-01-23,8.50907955067319,21.47,22.21,20180123,19.154,19.661,32.44065
2018-01-24,8.51746353104036,21.49,22.22,20180124,19.429,19.929,32.88285
2018-01-25,8.5258557721279,21.51,22.23,20180125,19.348,19.854,32.7591
2018-01-26,8.53425628207509,21.53,22.23,20180126,19.334,19.847,32.74755
2018-01-27,8.54266506902921,21.55,22.24,20180127,19.365,19.878,32.7987
2018-01-28,8.55108214114559,21.55,22.24,20180128,19.365,19.878,32.7987
2018-01-29,8.55950750658758,21.55,22.24,20180129,19.365,19.878,32.7987
2018-01-30,8.56794117352658,21.62,22.26,20180130,19.384,19.897,32.83005
2018-01-31,8.57638315014204,21.64,22.26,20180131,19.421,19.934,32.8911
2018-02-01,8.58483344462147,21.66,22.27,20180201,19.193,19.707,32.51655
2018-02-02,8.59329206516045,21.68,22.28,20180202,19.294,19.807,32.68155
2018-02-03,8.60175901996262,21.7,22.28,20180203,19.287,19.796,32.6634
2018-02-04,8.61023431723972,21.7,22.28,20180204,19.287,19.796,32.6634
2018-02-05,8.61871796521158,21.7,22.28,20180205,19.287,19.796,32.6634
2018-02-06,8.62720997210612,21.77,22.3,20180206,19.424,19.937,32.89605
2018-02-07,8.63571034615936,21.79,22.31,20180207,19.426,19.951,32.91915
2018-02-08,8.64421909561547,21.81,22.32,20180208,19.682,20.217,33.35805
2018-02-09,8.6527362287267,21.83,22.32,20180209,19.816,20.349,33.57585
2018-02-10,8.66126175375345,21.85,22.33,20180210,19.681,20.226,33.3729
2018-02-11,8.66979567896427,21.85,22.33,20180211,19.681,20.226,33.3729
2018-02-12,8.67833801263584,21.85,22.33,20180212,19.681,20.226,33.3729
2018-02-13,8.68688876305301,21.85,22.33,20180213,19.681,20.226,33.3729
2018-02-14,8.69544793850876,21.85,22.33,20180214,19.681,20.226,33.3729
2018-02-15,8.70401554730429,21.96,22.36,20180215,19.489,20.02,33.033
2018-02-16,8.70965375807835,21.98,22.37,20180216,19.642,20.177,33.29205
2018-02-17,8.71529562112308,21.99,22.37,20180217,19.642,20.177,33.29205
2018-02-18,8.72094113880433,21.99,22.37,20180218,19.642,20.177,33.29205
2018-02-19,8.72659031348946,21.99,22.37,20180219,19.642,20.177,33.29205
2018-02-20,8.73224314754736,22.04,22.39,20180220,19.635,20.172,33.2838
2018-02-21,8.73789964334848,22.05,22.4,20180221,19.674,20.21,33.3465
2018-02-22,8.74355980326479,22.07,22.41,20180222,19.734,20.271,33.44715
2018-02-23,8.7492236296698,22.08,22.42,20180223,19.74,20.276,33.4554
2018-02-24,8.75489112493855,22.09,22.43,20180224,19.949,20.481,33.79365
2018-02-25,8.76056229144763,22.09,22.43,20180225,19.949,20.481,33.79365
2018-02-26,8.76623713157515,22.09,22.43,20180226,19.949,20.481,33.79365
2018-02-27,8.7719156477008,22.14,22.45,20180227,19.958,20.493,33.81345
2018-02-28,8.77759784220576,22.15,22.46,20180228,19.885,20.421,33.69465
2018-03-01,8.7832837174728,22.17,22.47,20180301,19.918,20.46,33.759
2018-03-02,8.78897327588619,22.18,22.48,20180302,19.998,20.54,33.891
2018-03-03,8.79466651983179,22.2,22.49,20180303,19.974,20.52,33.858
2018-03-04,8.80036345169696,22.2,22.49,20180304,19.974,20.52,33.858
2018-03-05,8.80606407387064,22.2,22.49,20180305,19.974,20.52,33.858
2018-03-06,8.8117683887433,22.24,22.51,20180306,20.068,20.614,34.0131
2018-03-07,8.81747639870697,22.25,22.52,20180307,20.147,20.694,34.1451
2018-03-08,8.82318810615522,22.27,22.53,20180308,20.128,20.677,34.11705
2018-03-09,8.82890351348317,22.28,22.54,20180309,19.994,20.544,33.8976
2018-03-10,8.83462262308751,22.3,22.55,20180310,19.96,20.51,33.8415
2018-03-11,8.84034543736645,22.3,22.55,20180311,19.96,20.51,33.8415
2018-03-12,8.84607195871979,22.3,22.55,20180312,19.96,20.51,33.8415
2018-03-13,8.85180218954885,22.34,22.58,20180313,19.958,20.508,33.8382
2018-03-14,8.85753613225652,22.35,22.58,20180314,19.97,20.516,33.8514
2018-03-15,8.86327378924726,22.37,22.59,20180315,20.059,20.609,34.00485
2018-03-16,8.87005722467455,22.38,22.6,20180316,19.983,20.532,33.8778
2018-03-17,8.87684585174968,22.4,22.61,20180317,19.985,20.536,33.8844
2018-03-18,8.88363967444603,22.4,22.61,20180318,19.985,20.536,33.8844
2018-03-19,8.89043869674002,22.4,22.61,20180319,19.985,20.536,33.8844
2018-03-20,8.89724292261114,22.45,22.64,20180320,19.995,20.545,33.89925
2018-03-21,8.9040523560419,22.47,22.65,20180321,20.027,20.595,33.98175
2018-03-22,8.91086700101785,22.49,22.67,20180322,20.017,20.571,33.94215
2018-03-23,8.91768686152762,22.5,22.69,20180323,19.958,20.504,33.8316
2018-03-24,8.92451194156287,22.52,22.71,20180324,19.936,20.471,33.77715
2018-03-25,8.93134224511832,22.52,22.71,20180325,19.936,20.471,33.77715
2018-03-26,8.93817777619176,22.52,22.71,20180326,19.936,20.471,33.77715
2018-03-27,8.94501853878402,22.57,22.76,20180327,19.93,20.48,33.792
2018-03-28,8.951864536899,22.59,22.78,20180328,19.894,20.443,33.73095
2018-03-29,8.95871577454366,22.61,22.79,20180329,19.896,20.436,33.7194
2018-03-30,8.96557225572805,22.61,22.79,20180330,19.896,20.436,33.7194
2018-03-31,8.97243398446526,22.61,22.79,20180331,19.896,20.436,33.7194
2018-04-01,8.97930096477146,22.61,22.79,20180401,19.896,20.436,33.7194
2018-04-02,8.9861732006659,22.61,22.79,20180402,19.896,20.436,33.7194
2018-04-03,8.9930506961709,22.61,22.79,20180403,19.896,20.436,33.7194
2018-04-04,8.99993345531187,22.71,22.9,20180404,19.942,20.489,33.80685
2018-04-05,9.00682148211727,22.73,22.92,20180405,19.948,20.495,33.81675
2018-04-06,9.01371478061869,22.75,22.93,20180406,19.947,20.496,33.8184
2018-04-07,9.02061335485077,22.76,22.95,20180407,19.952,20.499,33.82335
2018-04-08,9.02751720885124,22.76,22.95,20180408,19.952,20.499,33.82335
2018-04-09,9.03442634666093,22.76,22.95,20180409,19.952,20.499,33.82335
2018-04-10,9.04134077232377,22.81,23,20180410,19.948,20.499,33.82335
2018-04-11,9.04826048988678,22.83,23.02,20180411,19.917,20.466,33.7689
2018-04-12,9.05518550340006,22.85,23.04,20180412,19.934,20.483,33.79695
2018-04-13,9.06211581691683,22.87,23.06,20180413,19.95,20.499,33.82335
2018-04-14,9.0690514344934,22.88,23.07,20180414,19.963,20.513,33.84645
