indice_tiempo,cer_diario,uva_diario,uvi_diario,usd_date_cotizacion,usd_date_cotizacion_int,usd_compra,usd_venta,uva_deuda,pesos_deuda,usd_deuda
2019-01-28,12.6637849191644,31.9,31.36,2019-01-28 00:00:00 +0000 UTC,20190128,36.182,38.137,46715.66,1490229.554,39075.6890683588
2019-01-29,12.6742747717788,31.98,31.45,2019-01-29 00:00:00 +0000 UTC,20190129,36.618,38.573,46715.66,1493966.8068,38730.8948435434
2019-01-30,12.6847733135022,32.01,31.47,2019-01-30 00:00:00 +0000 UTC,20190130,36.632,38.587,46715.66,1495368.2766,38753.1623759297
2019-01-31,12.6952805515321,32.03,31.5,2019-01-31 00:00:00 +0000 UTC,20190131,36.322,38.277,46715.66,1496302.5898,39091.4280063746
2019-02-01,12.705796493072,32.06,31.53,2019-02-01 00:00:00 +0000 UTC,20190201,36.348,38.307,46715.66,1497704.0596,39097.3988983737
2019-02-02,12.7163211453313,32.09,31.56,2019-02-02 00:00:00 +0000 UTC,20190204,36.304,38.262,46715.66,1499105.5294,39180.0096544875
2019-02-03,12.7268545155254,32.09,31.56,2019-02-03 00:00:00 +0000 UTC,20190204,36.304,38.262,46715.66,1499105.5294,39180.0096544875
2019-02-04,12.7373966108756,32.09,31.56,2019-02-04 00:00:00 +0000 UTC,20190204,36.304,38.262,46715.66,1499105.5294,39180.0096544875
2019-02-05,12.7479474386093,32.17,31.65,2019-02-05 00:00:00 +0000 UTC,20190205,36.301,38.253,46715.66,1502842.7822,39286.9260502444
2019-02-06,12.7585070059599,32.19,31.68,2019-02-06 00:00:00 +0000 UTC,20190206,36.574,38.404,46715.66,1503777.0954,39156.7830278096
2019-02-07,12.7690753201666,32.22,31.71,2019-02-07 00:00:00 +0000 UTC,20190207,36.966,38.914,46715.66,1505178.5652,38679.6156961505
2019-02-08,12.7796523884748,32.25,31.74,2019-02-08 00:00:00 +0000 UTC,20190208,36.949,38.898,46715.66,1506580.035,38731.5552213481
2019-02-09,12.7902382181358,32.27,31.77,2019-02-09 00:00:00 +0000 UTC,20190211,37.112,39.07,46715.66,1507514.3482,38584.9590017917
2019-02-10,12.800832816407,32.27,31.77,2019-02-10 00:00:00 +0000 UTC,20190211,37.112,39.07,46715.66,1507514.3482,38584.9590017917
2019-02-11,12.8114361905516,32.27,31.77,2019-02-11 00:00:00 +0000 UTC,20190211,37.112,39.07,46715.66,1507514.3482,38584.9590017917
2019-02-12,12.8220483478391,32.35,31.85,2019-02-12 00:00:00 +0000 UTC,20190212,36.993,38.944,46715.66,1511251.601,38805.762145645
2019-02-13,12.8326692955449,32.38,31.88,2019-02-13 00:00:00 +0000 UTC,20190213,37.245,39.197,46715.66,1512653.0708,38591.0419368829
2019-02-14,12.8432990409503,32.41,31.91,2019-02-14 00:00:00 +0000 UTC,20190214,37.351,39.303,46715.66,1514054.5406,38522.6201714882
2019-02-15,12.8539375913427,32.43,31.94,2019-02-15 00:00:00 +0000 UTC,20190215,37.563,39.51,46715.66,1514988.8538,38344.4407441154
2019-02-16,12.8670679140427,32.46,31.97,2019-02-16 00:00:00 +0000 UTC,20190218,37.854,39.803,46715.66,1516390.3236,38097.3877245434
2019-02-17,12.8802116493934,32.46,31.97,2019-02-17 00:00:00 +0000 UTC,20190218,37.854,39.803,46715.66,1516390.3236,38097.3877245434
2019-02-18,12.8933688110957,32.46,31.97,2019-02-18 00:00:00 +0000 UTC,20190218,37.854,39.803,46715.66,1516390.3236,38097.3877245434
2019-02-19,12.9065394128648,32.56,32.06,2019-02-19 00:00:00 +0000 UTC,20190219,38.359,40.32,46715.66,1521061.8896,37724.7492460318
2019-02-20,12.9197234684296,32.59,32.09,2019-02-20 00:00:00 +0000 UTC,20190220,38.757,40.71,46715.66,1522463.3594,37397.7735052813
2019-02-21,12.9329209915333,32.63,32.1,2019-02-21 00:00:00 +0000 UTC,20190221,38.59,40.535,46715.66,1524331.9858,37605.328377945
2019-02-22,12.946131995933,32.66,32.12,2019-02-22 00:00:00 +0000 UTC,20190222,38.263,40.205,46715.66,1525733.4556,37948.8485412262
2019-02-23,12.9593564953998,32.69,32.13,2019-02-23 00:00:00 +0000 UTC,20190225,38.054,40.009,46715.66,1527134.9254,38169.78493339
2019-02-24,12.972594503719,32.69,32.13,2019-02-24 00:00:00 +0000 UTC,20190225,38.054,40.009,46715.66,1527134.9254,38169.78493339
2019-02-25,12.98584603469,32.69,32.13,2019-02-25 00:00:00 +0000 UTC,20190225,38.054,40.009,46715.66,1527134.9254,38169.78493339
2019-02-26,12.999111102126,32.79,32.18,2019-02-26 00:00:00 +0000 UTC,20190226,37.999,39.953,46715.66,1531806.4914,38340.2120341401
2019-02-27,13.0123897198547,32.83,32.19,2019-02-27 00:00:00 +0000 UTC,20190227,37.882,39.825,46715.66,1533675.1178,38510.3607733836
2019-02-28,13.0256819017177,32.86,32.21,2019-02-28 00:00:00 +0000 UTC,20190228,38.201,40.135,46715.66,1535076.5876,38247.8282695901
2019-03-01,13.0389876615708,32.89,32.22,2019-03-01 00:00:00 +0000 UTC,20190301,38.894,40.836,46715.66,1536478.0574,37625.5768782447
2019-03-02,13.052307013284,32.93,32.24,2019-03-02 00:00:00 +0000 UTC,20190306,39.769,41.711,46715.66,1538346.6838,36881.0789432044
2019-03-03,13.0656399707412,32.93,32.24,2019-03-03 00:00:00 +0000 UTC,20190306,39.769,41.711,46715.66,1538346.6838,36881.0789432044
2019-03-04,13.078986547841,32.93,32.24,2019-03-04 00:00:00 +0000 UTC,20190306,39.769,41.711,46715.66,1538346.6838,36881.0789432044
2019-03-05,13.0923467584956,32.93,32.24,2019-03-05 00:00:00 +0000 UTC,20190306,39.769,41.711,46715.66,1538346.6838,36881.0789432044
2019-03-06,13.1057206166319,32.93,32.24,2019-03-06 00:00:00 +0000 UTC,20190306,39.769,41.711,46715.66,1538346.6838,36881.0789432044
2019-03-07,13.1191081361908,33.1,32.31,2019-03-07 00:00:00 +0000 UTC,20190307,41.427,43.412,46715.66,1546288.346,35618.9151847415
2019-03-08,13.1325093311274,33.13,32.33,2019-03-08 00:00:00 +0000 UTC,20190308,40.282,42.267,46715.66,1547689.8158,36616.978157901
2019-03-09,13.1459242154111,33.16,32.34,2019-03-09 00:00:00 +0000 UTC,20190311,40.307,42.292,46715.66,1549091.2856,36628.4707651565
2019-03-10,13.1593528030257,33.16,32.34,2019-03-10 00:00:00 +0000 UTC,20190311,40.307,42.292,46715.66,1549091.2856,36628.4707651565
2019-03-11,13.1727951079692,33.16,32.34,2019-03-11 00:00:00 +0000 UTC,20190311,40.307,42.292,46715.66,1549091.2856,36628.4707651565
2019-03-12,13.1862511442537,33.27,32.39,2019-03-12 00:00:00 +0000 UTC,20190312,40.53,42.516,46715.66,1554230.0082,36556.355447361
2019-03-13,13.199720925906,33.3,32.4,2019-03-13 00:00:00 +0000 UTC,20190313,40.317,42.302,46715.66,1555631.478,36774.4191291192
2019-03-14,13.2132044669669,33.33,32.42,2019-03-14 00:00:00 +0000 UTC,20190314,39.777,41.764,46715.66,1557032.9478,37281.7006943779
2019-03-15,13.2267017814917,33.37,32.43,2019-03-15 00:00:00 +0000 UTC,20190315,39.147,41.134,46715.66,1558901.5742,37898.1274420188
2019-03-16,13.2426242680656,33.4,32.45,2019-03-16 00:00:00 +0000 UTC,20190318,39.031,41.016,46715.66,1560303.044,38041.3264092062
2019-03-17,13.2585659223491,33.4,32.45,2019-03-17 00:00:00 +0000 UTC,20190318,39.031,41.016,46715.66,1560303.044,38041.3264092062
2019-03-18,13.2745267674165,33.4,32.45,2019-03-18 00:00:00 +0000 UTC,20190318,39.031,41.016,46715.66,1560303.044,38041.3264092062
2019-03-19,13.29050682637,33.52,32.49,2019-03-19 00:00:00 +0000 UTC,20190319,39.578,41.591,46715.66,1565908.9232,37650.1868962035
2019-03-20,13.3065061223396,33.56,32.51,2019-03-20 00:00:00 +0000 UTC,20190320,39.969,41.954,46715.66,1567777.5496,37368.9648090766
2019-03-21,13.3225246784829,33.6,32.52,2019-03-21 00:00:00 +0000 UTC,20190321,40.03,42.016,46715.66,1569646.176,37358.2962680884
2019-03-22,13.3385625179858,33.64,32.53,2019-03-22 00:00:00 +0000 UTC,20190322,40.888,42.862,46715.66,1571514.8024,36664.5234100135
2019-03-23,13.3546196640617,33.68,32.55,2019-03-23 00:00:00 +0000 UTC,20190325,41.018,42.99,46715.66,1573383.4288,36598.8236520121
2019-03-24,13.3706961399521,33.68,32.55,2019-03-24 00:00:00 +0000 UTC,20190325,41.018,42.99,46715.66,1573383.4288,36598.8236520121
2019-03-25,13.3867919689266,33.68,32.55,2019-03-25 00:00:00 +0000 UTC,20190325,41.018,42.99,46715.66,1573383.4288,36598.8236520121
2019-03-26,13.4029071742827,33.81,32.59,2019-03-26 00:00:00 +0000 UTC,20190326,41.698,43.671,46715.66,1579456.4646,36167.1696228619
2019-03-27,13.419041779346,33.85,32.6,2019-03-27 00:00:00 +0000 UTC,20190327,42.948,44.923,46715.66,1581325.091,35200.7900407364
2019-03-28,13.43519580747,33.89,32.62,2019-03-28 00:00:00 +0000 UTC,20190328,42.672,44.652,46715.66,1583193.7174,35456.2778240616
2019-03-29,13.4513692820365,33.93,32.63,2019-03-29 00:00:00 +0000 UTC,20190329,42.422,44.397,46715.66,1585062.3438,35702.0146361241
2019-03-30,13.4675622264555,33.97,32.64,2019-03-30 00:00:00 +0000 UTC,20190401,41.883,43.858,46715.66,1586930.9702,36183.3866158968
2019-03-31,13.4837746641649,33.97,32.64,2019-03-31 00:00:00 +0000 UTC,20190401,41.883,43.858,46715.66,1586930.9702,36183.3866158968
2019-04-01,13.5000066186311,33.97,32.64,2019-04-01 00:00:00 +0000 UTC,20190401,41.883,43.858,46715.66,1586930.9702,36183.3866158968
2019-04-02,13.5162581133487,34.09,32.68,2019-04-02 00:00:00 +0000 UTC,20190403,41.865,43.839,46715.66,1592536.8494,36326.9428910331
2019-04-03,13.5325291718404,34.09,32.68,2019-04-03 00:00:00 +0000 UTC,20190403,41.865,43.839,46715.66,1592536.8494,36326.9428910331
2019-04-04,13.5488198176574,34.17,32.71,2019-04-04 00:00:00 +0000 UTC,20190404,42.433,44.406,46715.66,1596274.1022,35947.2616808539
2019-04-05,13.5651300743792,34.22,32.72,2019-04-05 00:00:00 +0000 UTC,20190405,42.984,44.96,46715.66,1598609.8852,35556.2696886121
2019-04-06,13.5814599656136,34.26,32.74,2019-04-06 00:00:00 +0000 UTC,20190408,42.864,44.838,46715.66,1600478.5116,35694.6900307775
2019-04-07,13.597809514997,34.26,32.74,2019-04-07 00:00:00 +0000 UTC,20190408,42.864,44.838,46715.66,1600478.5116,35694.6900307775
2019-04-08,13.6141787461942,34.26,32.74,2019-04-08 00:00:00 +0000 UTC,20190408,42.864,44.838,46715.66,1600478.5116,35694.6900307775
2019-04-09,13.6305676828983,34.38,32.78,2019-04-09 00:00:00 +0000 UTC,20190409,42.524,44.501,46715.66,1606084.3908,36090.9730298196
2019-04-10,13.6469763488311,34.42,32.79,2019-04-10 00:00:00 +0000 UTC,20190410,42.096,44.069,46715.66,1607953.0172,36487.1682407134
2019-04-11,13.6634047677429,34.46,32.81,2019-04-11 00:00:00 +0000 UTC,20190411,41.898,43.871,46715.66,1609821.6436,36694.4369537964
2019-04-12,13.6798529634127,34.5,32.82,2019-04-12 00:00:00 +0000 UTC,20190412,41.316,43.289,46715.66,1611690.27,37230.9425027143
2019-04-13,13.696320959648,34.55,32.83,2019-04-13 00:00:00 +0000 UTC,20190415,40.672,42.647,46715.66,1614026.053,37846.1803409384
2019-04-14,13.7128087802849,34.55,32.83,2019-04-14 00:00:00 +0000 UTC,20190415,40.672,42.647,46715.66,1614026.053,37846.1803409384
2019-04-15,13.7293164491884,34.55,32.83,2019-04-15 00:00:00 +0000 UTC,20190415,40.672,42.647,46715.66,1614026.053,37846.1803409384
2019-04-16,13.7503516418143,34.67,32.87,2019-04-16 00:00:00 +0000 UTC,20190416,41.404,43.376,46715.66,1619631.9322,37339.3566073405
2019-04-17,13.7714190632354,34.72,32.89,2019-04-17 00:00:00 +0000 UTC,20190417,41.003,42.978,46715.66,1621967.7152,37739.4879985109
2019-04-18,13.7925187628306,34.78,32.9,2019-04-18 00:00:00 +0000 UTC,20190422,41.719,43.694,46715.66,1624770.6548,37185.2120382661
2019-04-19,13.8136507900547,34.78,32.9,2019-04-19 00:00:00 +0000 UTC,20190422,41.719,43.694,46715.66,1624770.6548,37185.2120382661
2019-04-20,13.8348151944378,34.78,32.9,2019-04-20 00:00:00 +0000 UTC,20190422,41.719,43.694,46715.66,1624770.6548,37185.2120382661
2019-04-21,13.8560120255863,34.78,32.9,2019-04-21 00:00:00 +0000 UTC,20190422,41.719,43.694,46715.66,1624770.6548,37185.2120382661
2019-04-22,13.8772413331825,34.78,32.9,2019-04-22 00:00:00 +0000 UTC,20190422,41.719,43.694,46715.66,1624770.6548,37185.2120382661
2019-04-23,13.8985031669845,35.04,33.02,2019-04-23 00:00:00 +0000 UTC,20190423,41.545,43.522,46715.66,1636916.7264,37611.2477919213
2019-04-24,13.9197975768272,35.1,33.06,2019-04-24 00:00:00 +0000 UTC,20190424,42.861,44.919,46715.66,1639719.666,36503.9218593468
2019-04-25,13.9411246126214,35.15,33.09,2019-04-25 00:00:00 +0000 UTC,20190425,43.913,46.089,46715.66,1642055.449,35627.9252967085
2019-04-26,13.9624843243545,35.21,33.12,2019-04-26 00:00:00 +0000 UTC,20190426,44.713,46.904,46715.66,1644858.3886,35068.6165060549
2019-04-27,13.9838767620905,35.26,33.15,2019-04-27 00:00:00 +0000 UTC,20190429,43.411,45.596,46715.66,1647194.1716,36125.8481358014
2019-04-28,14.0053019759703,35.26,33.15,2019-04-28 00:00:00 +0000 UTC,20190429,43.411,45.596,46715.66,1647194.1716,36125.8481358014
2019-04-29,14.0267600162113,35.26,33.15,2019-04-29 00:00:00 +0000 UTC,20190429,43.411,45.596,46715.66,1647194.1716,36125.8481358014
2019-04-30,14.0482509331079,35.42,33.25,2019-04-30 00:00:00 +0000 UTC,20190430,43.152,45.358,46715.66,1654668.6772,36480.1948322236
2019-05-01,14.0697747770318,35.48,33.28,2019-05-01 00:00:00 +0000 UTC,20190502,43.807,46.016,46715.66,1657471.6168,36019.4631606398
2019-05-02,14.0913315984317,35.48,33.28,2019-05-02 00:00:00 +0000 UTC,20190502,43.807,46.016,46715.66,1657471.6168,36019.4631606398
2019-05-03,14.1129214478335,35.59,33.34,2019-05-03 00:00:00 +0000 UTC,20190503,43.382,45.553,46715.66,1662610.3394,36498.371993063
2019-05-04,14.1345443758406,35.64,33.37,2019-05-04 00:00:00 +0000 UTC,20190506,43.719,45.927,46715.66,1664946.1224,36252.011287478
2019-05-05,14.1562004331341,35.64,33.37,2019-05-05 00:00:00 +0000 UTC,20190506,43.719,45.927,46715.66,1664946.1224,36252.011287478
2019-05-06,14.1778896704726,35.64,33.37,2019-05-06 00:00:00 +0000 UTC,20190506,43.719,45.927,46715.66,1664946.1224,36252.011287478
2019-05-07,14.1996121386923,35.8,33.47,2019-05-07 00:00:00 +0000 UTC,20190507,44.153,46.359,46715.66,1672420.628,36075.4250091676
2019-05-08,14.2213678887076,35.86,33.5,2019-05-08 00:00:00 +0000 UTC,20190508,44.138,46.334,46715.66,1675223.5676,36155.3841153365
2019-05-09,14.2431569715108,35.91,33.53,2019-05-09 00:00:00 +0000 UTC,20190509,44.285,46.491,46715.66,1677559.3506,36083.5290830483
2019-05-10,14.2649794381721,35.97,33.56,2019-05-10 00:00:00 +0000 UTC,20190510,43.839,46.042,46715.66,1680362.2902,36496.2923026802
2019-05-11,14.2868353398404,36.02,33.6,2019-05-11 00:00:00 +0000 UTC,20190513,44.176,46.389,46715.66,1682698.0732,36273.6440363017
2019-05-12,14.3087247277425,36.02,33.6,2019-05-12 00:00:00 +0000 UTC,20190513,44.176,46.389,46715.66,1682698.0732,36273.6440363017
2019-05-13,14.330647653184,36.02,33.6,2019-05-13 00:00:00 +0000 UTC,20190513,44.176,46.389,46715.66,1682698.0732,36273.6440363017
2019-05-14,14.352604167549,36.19,33.69,2019-05-14 00:00:00 +0000 UTC,20190514,43.928,46.164,46715.66,1690639.7354,36622.4706567888
2019-05-15,14.3745943223002,36.25,33.72,2019-05-15 00:00:00 +0000 UTC,20190515,43.927,46.164,46715.66,1693442.675,36683.1876570488
2019-05-16,14.3901062776312,36.3,33.76,2019-05-16 00:00:00 +0000 UTC,20190516,43.762,46.002,46715.66,1695778.458,36863.1463414634
2019-05-17,14.4056349722698,36.34,33.79,2019-05-17 00:00:00 +0000 UTC,20190517,43.96,46.2,46715.66,1697647.0844,36745.6078874459
2019-05-18,14.4211804242801,36.38,33.82,2019-05-18 00:00:00 +0000 UTC,20190520,44.185,46.424,46715.66,1699515.7108,36608.5583060486
2019-05-19,14.436742651745,36.38,33.82,2019-05-19 00:00:00 +0000 UTC,20190520,44.185,46.424,46715.66,1699515.7108,36608.5583060486
2019-05-20,14.4523216727676,36.38,33.82,2019-05-20 00:00:00 +0000 UTC,20190520,44.185,46.424,46715.66,1699515.7108,36608.5583060486
2019-05-21,14.4679175054701,36.5,33.91,2019-05-21 00:00:00 +0000 UTC,20190521,43.81,46.042,46715.66,1705121.59,37034.0469571261
2019-05-22,14.4835301679943,36.54,33.94,2019-05-22 00:00:00 +0000 UTC,20190522,43.82,46.051,46715.66,1706990.2164,37067.3865149508
2019-05-23,14.4991596785017,36.58,33.96,2019-05-23 00:00:00 +0000 UTC,20190523,44.024,46.263,46715.66,1708858.8428,36937.9167542096
2019-05-24,14.5148060551733,36.62,33.99,2019-05-24 00:00:00 +0000 UTC,20190524,43.822,46.062,46715.66,1710727.4692,37139.6697755199
2019-05-25,14.5304693162099,36.65,34.01,2019-05-25 00:00:00 +0000 UTC,20190527,43.84,46.09,46715.66,1712128.939,37147.5144065958
2019-05-26,14.5461494798317,36.65,34.01,2019-05-26 00:00:00 +0000 UTC,20190527,43.84,46.09,46715.66,1712128.939,37147.5144065958
2019-05-27,14.5618465642786,36.65,34.01,2019-05-27 00:00:00 +0000 UTC,20190527,43.84,46.09,46715.66,1712128.939,37147.5144065958
2019-05-28,14.5775605878104,36.77,34.09,2019-05-28 00:00:00 +0000 UTC,20190528,43.633,45.884,46715.66,1717734.8182,37436.4662671084
2019-05-29,14.5932915687065,36.81,34.12,2019-05-29 00:00:00 +0000 UTC,20190529,43.462,45.776,46715.66,1719603.4446,37565.6117747291
2019-05-30,14.6090395252657,36.85,34.14,2019-05-30 00:00:00 +0000 UTC,20190530,43.411,45.643,46715.66,1721472.071,37716.0149639594
2019-05-31,14.6248044758071,36.89,34.17,2019-05-31 00:00:00 +0000 UTC,20190531,43.849,46.1,46715.66,1723340.6974,37382.6615488069
2019-06-01,14.6405864386692,36.93,34.2,2019-06-01 00:00:00 +0000 UTC,20190603,43.87,46.125,46715.66,1725209.3238,37402.9121691057
2019-06-02,14.6563854322104,36.93,34.2,2019-06-02 00:00:00 +0000 UTC,20190603,43.87,46.125,46715.66,1725209.3238,37402.9121691057
2019-06-03,14.6722014748089,36.93,34.2,2019-06-03 00:00:00 +0000 UTC,20190603,43.87,46.125,46715.66,1725209.3238,37402.9121691057
2019-06-04,14.6880345848627,37.05,34.28,2019-06-04 00:00:00 +0000 UTC,20190604,43.701,45.956,46715.66,1730815.203,37662.4424014274
2019-06-05,14.7038847807897,37.09,34.3,2019-06-05 00:00:00 +0000 UTC,20190605,43.817,46.082,46715.66,1732683.8294,37600.0136582614
2019-06-06,14.7197520810276,37.13,34.33,2019-06-06 00:00:00 +0000 UTC,20190606,43.865,46.12,46715.66,1734552.4558,37609.5502124892
2019-06-07,14.7356365040342,37.17,34.35,2019-06-07 00:00:00 +0000 UTC,20190607,43.854,46.124,46715.66,1736421.0822,37646.8017127743
2019-06-08,14.7515380682869,37.21,34.38,2019-06-08 00:00:00 +0000 UTC,20190610,43.901,46.138,46715.66,1738289.7086,37675.8790714812
2019-06-09,14.7674567922834,37.21,34.38,2019-06-09 00:00:00 +0000 UTC,20190610,43.901,46.138,46715.66,1738289.7086,37675.8790714812
2019-06-10,14.783392694541,37.21,34.38,2019-06-10 00:00:00 +0000 UTC,20190610,43.901,46.138,46715.66,1738289.7086,37675.8790714812
2019-06-11,14.7993457935973,37.33,34.46,2019-06-11 00:00:00 +0000 UTC,20190611,43.682,45.938,46715.66,1743895.5878,37961.9397405198
2019-06-12,14.8153161080097,37.37,34.49,2019-06-12 00:00:00 +0000 UTC,20190612,42.666,44.879,46715.66,1745764.2142,38899.3563626641
2019-06-13,14.8313036563556,37.41,34.51,2019-06-13 00:00:00 +0000 UTC,20190613,42.363,44.619,46715.66,1747632.8406,39167.9069589188
2019-06-14,14.8473084572326,37.45,34.54,2019-06-14 00:00:00 +0000 UTC,20190614,42.913,45.169,46715.66,1749501.467,38732.3488897253
2019-06-15,14.8633305292584,37.49,34.57,2019-06-15 00:00:00 +0000 UTC,20190618,42.47,44.711,46715.66,1751370.0934,39170.8996309633
2019-06-16,14.8784637502135,37.49,34.57,2019-06-16 00:00:00 +0000 UTC,20190618,42.47,44.711,46715.66,1751370.0934,39170.8996309633
2019-06-17,14.8936123791806,37.49,34.57,2019-06-17 00:00:00 +0000 UTC,20190618,42.47,44.711,46715.66,1751370.0934,39170.8996309633
2019-06-18,14.9087764318476,37.49,34.57,2019-06-18 00:00:00 +0000 UTC,20190618,42.47,44.711,46715.66,1751370.0934,39170.8996309633
2019-06-19,14.9239559239182,37.65,34.67,2019-06-19 00:00:00 +0000 UTC,20190619,42.243,44.499,46715.66,1758844.599,39525.4859435043
2019-06-20,14.9391508711123,37.69,34.7,2019-06-20 00:00:00 +0000 UTC,20190621,41.818,44.075,46715.66,1760713.2254,39948.1162881452
2019-06-21,14.9543612891655,37.69,34.7,2019-06-21 00:00:00 +0000 UTC,20190621,41.818,44.075,46715.66,1760713.2254,39948.1162881452
2019-06-22,14.9695871938297,37.76,34.77,2019-06-22 00:00:00 +0000 UTC,20190624,41.432,43.668,46715.66,1763983.3216,40395.3311715673
2019-06-23,14.9848286008726,37.76,34.77,2019-06-23 00:00:00 +0000 UTC,20190624,41.432,43.668,46715.66,1763983.3216,40395.3311715673
2019-06-24,15.0000855260782,37.76,34.77,2019-06-24 00:00:00 +0000 UTC,20190624,41.432,43.668,46715.66,1763983.3216,40395.3311715673
2019-06-25,15.0153579852463,37.88,34.87,2019-06-25 00:00:00 +0000 UTC,20190625,41.291,43.482,46715.66,1769589.2008,40697.0516719562
2019-06-26,15.0306459941931,37.92,34.91,2019-06-26 00:00:00 +0000 UTC,20190626,41.695,43.949,46715.66,1771457.8272,40307.1247855469
2019-06-27,15.0459495687505,37.96,34.95,2019-06-27 00:00:00 +0000 UTC,20190627,41.681,43.936,46715.66,1773326.4536,40361.5817006555
2019-06-28,15.061268724767,38,34.98,2019-06-28 00:00:00 +0000 UTC,20190628,41.441,43.703,46715.66,1775195.08,40619.5245177677
2019-06-29,15.0766034781069,38.03,35.02,2019-06-29 00:00:00 +0000 UTC,20190701,41.228,43.48,46715.66,1776596.5498,40860.0862419503
2019-06-30,15.0919538446507,38.03,35.02,2019-06-30 00:00:00 +0000 UTC,20190701,41.228,43.48,46715.66,1776596.5498,40860.0862419503
2019-07-01,15.1073198402951,38.03,35.02,2019-07-01 00:00:00 +0000 UTC,20190701,41.228,43.48,46715.66,1776596.5498,40860.0862419503
2019-07-02,15.1227014809531,38.15,35.12,2019-07-02 00:00:00 +0000 UTC,20190702,41.185,43.452,46715.66,1782202.429,41015.4291862285
2019-07-03,15.1380987825537,38.19,35.16,2019-07-03 00:00:00 +0000 UTC,20190703,40.993,43.246,46715.66,1784071.0554,41254.0132127827
2019-07-04,15.1535117610422,38.23,35.2,2019-07-04 00:00:00 +0000 UTC,20190704,40.654,42.887,46715.66,1785939.6818,41642.9146781076
2019-07-05,15.1689404323803,38.27,35.23,2019-07-05 00:00:00 +0000 UTC,20190705,40.871,43.104,46715.66,1787808.3082,41476.6218494803
2019-07-06,15.1843848125456,38.31,35.27,2019-07-06 00:00:00 +0000 UTC,20190710,40.839,43.091,46715.66,1789676.9346,41532.4994685665
2019-07-07,15.1998449175323,38.31,35.27,2019-07-07 00:00:00 +0000 UTC,20190710,40.839,43.091,46715.66,1789676.9346,41532.4994685665
2019-07-08,15.2153207633508,38.31,35.27,2019-07-08 00:00:00 +0000 UTC,20190710,40.839,43.091,46715.66,1789676.9346,41532.4994685665
2019-07-09,15.2308123660276,38.31,35.27,2019-07-09 00:00:00 +0000 UTC,20190710,40.839,43.091,46715.66,1789676.9346,41532.4994685665
2019-07-10,15.2463197416058,38.31,35.27,2019-07-10 00:00:00 +0000 UTC,20190710,40.839,43.091,46715.66,1789676.9346,41532.4994685665
2019-07-11,15.2618429061446,38.5,35.45,2019-07-11 00:00:00 +0000 UTC,20190711,40.654,42.906,46715.66,1798552.91,41918.4475364751
2019-07-12,15.2773818757198,38.54,35.48,2019-07-12 00:00:00 +0000 UTC,20190712,40.597,42.849,46715.66,1800421.5364,42017.819234988
2019-07-13,15.2929366664233,38.58,35.52,2019-07-13 00:00:00 +0000 UTC,20190715,41.158,43.405,46715.66,1802290.1628,41522.6393917751
2019-07-14,15.3085072943636,38.58,35.52,2019-07-14 00:00:00 +0000 UTC,20190715,41.158,43.405,46715.66,1802290.1628,41522.6393917751
2019-07-15,15.3240937756654,38.58,35.52,2019-07-15 00:00:00 +0000 UTC,20190715,41.158,43.405,46715.66,1802290.1628,41522.6393917751
2019-07-16,15.3372692251091,38.7,35.63,2019-07-16 00:00:00 +0000 UTC,20190716,41.546,43.779,46715.66,1807896.042,41295.9647776331
2019-07-17,15.3504560026269,38.73,35.66,2019-07-17 00:00:00 +0000 UTC,20190717,41.454,43.706,46715.66,1809297.5118,41397.0052578593
2019-07-18,15.3636541179583,38.76,35.7,2019-07-18 00:00:00 +0000 UTC,20190718,41.36,43.612,46715.66,1810698.9816,41518.3660827295
2019-07-19,15.3768635808515,38.8,35.74,2019-07-19 00:00:00 +0000 UTC,20190719,41.364,43.616,46715.66,1812567.608,41557.4011371974
2019-07-20,15.390084401063,38.83,35.77,2019-07-20 00:00:00 +0000 UTC,20190722,41.356,43.608,46715.66,1813969.0778,41597.1628554394
2019-07-21,15.4033165883577,38.83,35.77,2019-07-21 00:00:00 +0000 UTC,20190722,41.356,43.608,46715.66,1813969.0778,41597.1628554394
2019-07-22,15.4165601525088,38.83,35.77,2019-07-22 00:00:00 +0000 UTC,20190722,41.356,43.608,46715.66,1813969.0778,41597.1628554394
2019-07-23,15.429815103298,38.93,35.81,2019-07-23 00:00:00 +0000 UTC,20190723,41.618,43.87,46715.66,1818640.6438,41455.223245954
2019-07-24,15.4430814505154,38.97,35.83,2019-07-24 00:00:00 +0000 UTC,20190724,41.807,44.056,46715.66,1820509.2702,41322.6182631197
2019-07-25,15.4563592039594,39,35.84,2019-07-25 00:00:00 +0000 UTC,20190725,42.322,44.56,46715.66,1821910.74,40886.6862657092
2019-07-26,15.4696483734371,39.03,35.86,2019-07-26 00:00:00 +0000 UTC,20190726,42.255,44.515,46715.66,1823312.2098,40959.5015118499
2019-07-27,15.4829489687636,39.07,35.87,2019-07-27 00:00:00 +0000 UTC,20190729,42.679,44.931,46715.66,1825180.8362,40621.8609912978
2019-07-28,15.4962609997629,39.07,35.87,2019-07-28 00:00:00 +0000 UTC,20190729,42.679,44.931,46715.66,1825180.8362,40621.8609912978
2019-07-29,15.5095844762672,39.07,35.87,2019-07-29 00:00:00 +0000 UTC,20190729,42.679,44.931,46715.66,1825180.8362,40621.8609912978
2019-07-30,15.5229194081171,39.17,35.91,2019-07-30 00:00:00 +0000 UTC,20190730,42.791,45.059,46715.66,1829852.4022,40610.1423067534
